"","total_claim_amount","pol_bonus","pol_duration","pol_sit_duration","pol_insee_code","drv_age1","drv_age2","drv_age_lic1","drv_age_lic2","vh_age","vh_cyl","vh_din","vh_make","vh_model","vh_sale_begin","vh_sale_end","vh_speed","vh_value","vh_weight","pol_coverageMaxi","pol_coverageMedian1","pol_coverageMedian2","pol_coverageMini","pol_pay_freqMonthly","pol_pay_freqQuarterly","pol_pay_freqYearly","pol_paydYes","pol_usageProfessional","pol_usageRetired","pol_usageWorkPrivate","vh_fuelGasoline","vh_fuelHybrid","vh_typeTourism","drv_sex1"
"3058",695.1,0,0.594594594594595,0,91,0.321428571428571,0.206521739130435,0.245454545454545,0.00900900900900901,0.188679245283019,0.130318641480633,0.0775510204081633,14,452,0.222222222222222,0.204081632653061,0.328042328042328,0.0588721654851403,0.234375,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"3059",520.47,0,0.378378378378378,0.210526315789474,42,0.321428571428571,0.532608695652174,0.227272727272727,0.27027027027027,0.113207547169811,0.216561724861668,0.187755102040816,34,33,0.111111111111111,0.102040816326531,0.55026455026455,0.144477959302415,0.4725,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"3060",447.62,0,0.243243243243243,0.0526315789473684,71,0.142857142857143,0,0.109090909090909,0,0.169811320754717,0.275710742224766,0.130612244897959,37,319,0.185185185185185,0.183673469387755,0.380952380952381,0.110578616159606,0.3328125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"3061",293.71,0.169811320754717,0.351351351351351,0,30,0.261904761904762,0,0.181818181818182,0,0.113207547169811,0.185651593207403,0.104081632653061,34,15,0.166666666666667,0.102040816326531,0.423280423280423,0.104285648665615,0.3278125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"3062",500,0,0.162162162162162,0,79,0.19047619047619,0,0.145454545454545,0,0.0188679245283019,0.133371493989697,0.0877551020408163,7,168,0.111111111111111,0.102040816326531,0.365079365079365,0.0954816187166021,0.305625,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"3063",2088.39,0,0.648648648648649,0.526315789473684,93,0.44047619047619,0,0.327272727272727,0,0.207547169811321,0.300133562297272,0.230612244897959,48,423,0.222222222222222,0.204081632653061,0.433862433862434,0.140328581709054,0.378125,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"3064",159.29,0,0.378378378378378,0,75,0.369047619047619,0,0.154545454545455,0,0.264150943396226,0.242892577752337,0.114285714285714,14,406,0.314814814814815,0.285714285714286,0.396825396825397,0.0950529007364763,0.3125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
"3065",859.93,0,0.0810810810810811,0.157894736842105,64,0.273809523809524,0.467391304347826,0.172727272727273,0.216216216216216,0.150943396226415,0.133371493989697,0.0877551020408163,7,446,0.185185185185185,0.142857142857143,0.402116402116402,0.0644761219396426,0.2515625,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
"3066",106.14,0,0.648648648648649,0.0526315789473684,68,0.404761904761905,0,0.3,0,0.0188679245283019,0.299561152451822,0.271428571428571,37,321,0.037037037037037,0,0.481481481481481,0.249360750868919,0.5171875,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"3067",444.93,0,0.27027027027027,0.0526315789473684,77,0.25,0.391304347826087,0.163636363636364,0.144144144144144,0.0943396226415094,0.299370349170006,0.195918367346939,29,538,0.111111111111111,0.102040816326531,0.555555555555556,0.153664773162254,0.384375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3068",313.4,0.0660377358490565,0.189189189189189,0.210526315789474,76,0.19047619047619,0.423913043478261,0.136363636363636,0.18018018018018,0.264150943396226,0.184125166952872,0.118367346938776,37,352,0.277777777777778,0.285714285714286,0.433862433862434,0.0951677359097242,0.3171875,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"3069",1071.17,0,0.0810810810810811,0.157894736842105,65,0.476190476190476,0,0.327272727272727,0,0.150943396226415,0.223812249570693,0.185714285714286,37,201,0.166666666666667,0.142857142857143,0.566137566137566,0.102371729111482,0.3109375,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"3070",1647,0,0.648648648648649,0,68,0.428571428571429,0.239130434782609,0.318181818181818,0.00900900900900901,0.0377358490566038,0.178401068498378,0.146938775510204,7,174,0.111111111111111,0,0.497354497354497,0.137587848907535,0.3690625,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"3071",1236,0,0.027027027027027,0.0526315789473684,34,0.666666666666667,0.652173913043478,0.409090909090909,0.369369369369369,0.0943396226415094,0.185651593207403,0.104081632653061,34,15,0.12962962962963,0.102040816326531,0.423280423280423,0.101223377379002,0.3278125,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"3072",3321.58,0,0.486486486486487,0,74,0.452380952380952,0.684782608695652,0.309090909090909,0.405405405405405,0,0.185460789925587,0.23265306122449,37,352,0.0185185185185185,0,0.592592592592593,0.153664773162254,0.3765625,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"3073",381.98,0,0.189189189189189,0,40,0.44047619047619,0.543478260869565,0.3,0.27027027027027,0.207547169811321,0.427208547987025,0.220408163265306,32,479,0.222222222222222,0.204081632653061,0.354497354497354,0.17301832769365,0.5453125,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
"3074",1064.83,0,0,0,31,0.44047619047619,0.619565217391304,0.318181818181818,0.333333333333333,0.0188679245283019,0.216561724861668,0.187755102040816,7,174,0.037037037037037,0.0204081632653061,0.55026455026455,0.174717888257721,0.4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"3075",284.52,0,0.675675675675676,0.473684210526316,2,0.654761904761905,0.923913043478261,0.4,0.495495495495495,0.245283018867925,0.252241938561343,0.261224489795918,0,122,0.240740740740741,0.244897959183673,0.619047619047619,0.148152684846351,0.390625,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"3076",451.31,0,0.027027027027027,0,27,0.619047619047619,0,0.363636363636364,0,0,0.133371493989697,0.0877551020408163,7,168,0.0185185185185185,0,0.343915343915344,0.0885915083217222,0.315625,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
"3077",401.84,0.160377358490566,0,0,59,0.142857142857143,0,0.0818181818181818,0,0.0566037735849057,0.185651593207403,0.104081632653061,7,168,0.12962962962963,0.0204081632653061,0.37037037037037,0.109468542818208,0.330625,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"3078",399.65,0.00943396226415095,0.27027027027027,0,56,0.285714285714286,0.445652173913043,0.209090909090909,0.198198198198198,0.0754716981132075,0.283342873497424,0.210204081632653,14,368,0.0740740740740741,0.0408163265306122,0.476190476190476,0.158258180092174,0.428125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3079",73.08,0,0.108108108108108,0.105263157894737,44,0.5,0.652173913043478,0.363636363636364,0.36036036036036,0.169811320754717,0.280671627551994,0.23265306122449,51,388,0.185185185185185,0.122448979591837,0.571428571428571,0.219656719388771,0.4559375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3080",642.94,0,0.486486486486487,0,5,0.357142857142857,0,0.245454545454545,0,0.188679245283019,0.224193856134326,0.179591836734694,16,291,0.203703703703704,0.142857142857143,0.407407407407407,0.137205064996708,0.35125,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"3081",1540,0,0.189189189189189,0,11,0.5,0,0.372727272727273,0,0.207547169811321,0.275710742224766,0.0959183673469388,37,201,0.203703703703704,0.204081632653061,0.386243386243386,0.0952902267611888,0.3078125,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"3082",1105.69,0,0.675675675675676,0,77,0.380952380952381,0.532608695652174,0.254545454545455,0.261261261261261,0,0.216561724861668,0.187755102040816,34,30,0.0185185185185185,0,0.486772486772487,0.20802008849964,0.4453125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3083",988.39,0,0.351351351351351,0.157894736842105,49,0.44047619047619,0.347826086956522,0.327272727272727,0.126126126126126,0.0754716981132075,0.178401068498378,0.116326530612245,7,168,0.148148148148148,0.163265306122449,0.391534391534392,0.0924193474299888,0.3421875,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"3084",1535.44,0,0.135135135135135,0,14,0.488095238095238,0.66304347826087,0.336363636363636,0.351351351351351,0.0566037735849057,0.299942759015455,0.242857142857143,34,54,0.111111111111111,0.102040816326531,0.634920634920635,0.186201405582521,0.49375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"3085",1945.6,0,0.108108108108108,0,59,0.226190476190476,0,0.172727272727273,0,0.0377358490566038,0.488838008013738,0.410204081632653,6,29,0.0925925925925926,0,0.735449735449735,0.314204345362956,0.575,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3086",329.64,0,0.135135135135135,0,26,0.44047619047619,0.228260869565217,0.318181818181818,0.018018018018018,0.0377358490566038,0.280671627551994,0.179591836734694,43,261,0.0555555555555556,0.0408163265306122,0.53968253968254,0.10995085054585,0.365625,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"3087",131.67,0.0660377358490565,0.0540540540540541,0.0526315789473684,0,0.297619047619048,0.489130434782609,0.209090909090909,0.216216216216216,0.132075471698113,0.275710742224766,0.173469387755102,37,447,0.185185185185185,0.183673469387755,0.380952380952381,0.193443677175361,0.4640625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3088",3997.3,0,0.0540540540540541,0.0526315789473684,77,0.535714285714286,0,0.4,0,0.0377358490566038,0.216561724861668,0.148979591836735,34,16,0.0740740740740741,0.0204081632653061,0.497354497354497,0.136822281085881,0.3765625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"3089",244.76,0,0.216216216216216,0.105263157894737,23,0.523809523809524,0.695652173913043,0.390909090909091,0.387387387387387,0.113207547169811,0.299942759015455,0.187755102040816,34,33,0.148148148148148,0.122448979591837,0.502645502645503,0.163617154843748,0.39375,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"3090",1669.67,0,0.0540540540540541,0.105263157894737,5,0.571428571428571,0,0.436363636363636,0,0.0566037735849057,0.216561724861668,0.153061224489796,7,528,0.0925925925925926,0.0816326530612245,0.502645502645503,0.152133637518948,0.4125,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
"3091",2683.76,0.0283018867924529,0.0810810810810811,0,64,0.369047619047619,0,0.263636363636364,0,0,0.485021942377409,0.455102040816327,51,484,0,0,0.687830687830688,0.475203258256649,0.6559375,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"3092",1102.01,0,0.405405405405405,0,54,0.238095238095238,0.434782608695652,0.181818181818182,0.162162162162162,0.0377358490566038,0.216561724861668,0.187755102040816,7,175,0.0740740740740741,0.0408163265306122,0.486772486772487,0.201512762015587,0.4809375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"3093",402.96,0,0.027027027027027,0.0526315789473684,38,0.392857142857143,0.521739130434783,0.281818181818182,0.243243243243243,0.0188679245283019,0.294409463842778,0.210204081632653,2,108,0.037037037037037,0.0204081632653061,0.619047619047619,0.250585659383565,0.4578125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3094",347.15,0.207547169811321,0.108108108108108,0,64,0.273809523809524,0,0.209090909090909,0,0.0377358490566038,0.190230871970998,0.108163265306122,51,397,0.0925925925925926,0.0612244897959184,0.402116402116402,0.0992329010427034,0.3409375,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"3095",616.58,0.0754716981132075,0.135135135135135,0.263157894736842,37,0.416666666666667,0,0.309090909090909,0,0.169811320754717,0.280671627551994,0.202040816326531,51,283,0.185185185185185,0.183673469387755,0.566137566137566,0.146407190212981,0.39375,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"3096",266.2,0,0.324324324324324,0,91,0.488095238095238,0,0.372727272727273,0,0.188679245283019,0.184125166952872,0.118367346938776,51,397,0.203703703703704,0.204081632653061,0.423280423280423,0.0894489442819739,0.3096875,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
"3097",1267.75,0,0.189189189189189,0.105263157894737,78,0.202380952380952,0,0.154545454545455,0,0.226415094339623,0.280671627551994,0.191836734693878,2,108,0.222222222222222,0.224489795918367,0.560846560846561,0.190289537750149,0.3875,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"3098",635.88,0.245283018867925,0,0,7,0.119047619047619,0.315217391304348,0.0454545454545455,0.0900900900900901,0.150943396226415,0.299942759015455,0.148979591836735,7,528,0.203703703703704,0.102040816326531,0.46031746031746,0.152133637518948,0.4125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3099",601.18,0,0.756756756756757,0.157894736842105,60,0.416666666666667,0,0.309090909090909,0,0.132075471698113,0.185651593207403,0.104081632653061,34,15,0.166666666666667,0.102040816326531,0.423280423280423,0.104285648665615,0.3278125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"3100",330.36,0,0.432432432432432,0,72,0.30952380952381,0,0.2,0,0.188679245283019,0.280671627551994,0.191836734693878,51,283,0.185185185185185,0.142857142857143,0.555555555555556,0.143329607569935,0.39375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"3101",1011.02,0,0.756756756756757,0.631578947368421,12,0.583333333333333,0,0.363636363636364,0,0.509433962264151,0.67830566685747,0.179591836734694,48,328,0.537037037037037,0.551020408163265,0.201058201058201,0.130942720215584,0.615625,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"3102",1236,0,0.324324324324324,0,27,0.797619047619048,0,0.581818181818182,0,0.0566037735849057,0.109330280480824,0.104081632653061,7,158,0.0925925925925926,0.0204081632653061,0.365079365079365,0.0598827150097227,0.2640625,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"3103",1675.3,0,0.675675675675676,0.315789473684211,59,0.773809523809524,0,0.472727272727273,0,0.150943396226415,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0,0.37037037037037,0.132228874155961,0.330625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"3104",460.17,0.0377358490566038,0.027027027027027,0,86,0.285714285714286,0.467391304347826,0.209090909090909,0.225225225225225,0.0943396226415094,0.374356038923869,0.324489795918367,0,122,0.12962962962963,0.102040816326531,0.724867724867725,0.23672888181164,0.4328125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"3105",461.05,0.207547169811321,0.108108108108108,0.210526315789474,44,0.0833333333333333,0,0.0545454545454545,0,0.207547169811321,0.221713413470712,0.148979591836735,34,32,0.222222222222222,0.204081632653061,0.486772486772487,0.119681217559064,0.35,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"3106",565.61,0,0.702702702702703,0.105263157894737,53,0.5,0,0.363636363636364,0,0.132075471698113,0.290975004770082,0.202040816326531,38,87,0.203703703703704,0.122448979591837,0.555555555555556,0.182373566474254,0.4640625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"3107",365.6,0.0660377358490565,0.351351351351351,0,20,0.19047619047619,0,0.145454545454545,0,0.207547169811321,0.388475481778287,0.173469387755102,51,492,0.259259259259259,0.204081632653061,0.380952380952381,0.165844957204759,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"3108",2342.02,0.0566037735849057,0.189189189189189,0.0526315789473684,60,0.202380952380952,0,0.136363636363636,0,0.0188679245283019,0.109330280480824,0.104081632653061,34,4,0.0925925925925926,0,0.365079365079365,0.0656244736721226,0.246875,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"3109",2907.16,0,0.27027027027027,0.0526315789473684,83,0.226190476190476,0,0.163636363636364,0,0.0188679245283019,0.184125166952872,0.216326530612245,51,448,0.037037037037037,0,0.592592592592593,0.176631807811854,0.38875,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"3110",1236,0,0.297297297297297,0,20,0.333333333333333,0,0.209090909090909,0,0,0.299942759015455,0.242857142857143,34,258,0.0185185185185185,0,0.433862433862434,0.260461484282893,0.6040625,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"3111",289.5,0.424528301886792,0,0,39,0.0119047619047619,0,0,0,0,0.138141576035108,0.122448979591837,37,495,0,0,0.428571428571429,0.0763424231752691,0.27,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"3112",741.59,0.132075471698113,0.189189189189189,0,94,0.428571428571429,0.66304347826087,0.227272727272727,0.369369369369369,0.132075471698113,0.431215416905171,0.326530612244898,28,244,0.148148148148148,0.102040816326531,0.746031746031746,0.351564055059638,0.5203125,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"3113",1289.18,0,0.405405405405405,0,85,0.238095238095238,0,0.136363636363636,0,0.207547169811321,0.184125166952872,0.118367346938776,37,319,0.222222222222222,0.224489795918367,0.354497354497354,0.0924882485339376,0.3328125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
"3114",130.11,0,0.648648648648649,0.105263157894737,24,0.547619047619048,0,0.327272727272727,0,0.0377358490566038,0.197672199961839,0.181632653061225,37,319,0.0555555555555556,0,0.433862433862434,0.150985285786468,0.446875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3115",827.77,0,0.675675675675676,0.105263157894737,59,0.630952380952381,0,0.481818181818182,0,0.0566037735849057,0.299942759015455,0.242857142857143,34,54,0.111111111111111,0.102040816326531,0.634920634920635,0.190029244690787,0.49375,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"3116",3288.46,0,0.0810810810810811,0,46,0.583333333333333,0,0.445454545454545,0,0.0377358490566038,0.179164281625644,0.148979591836735,48,136,0.0555555555555556,0,0.46031746031746,0.152516421429774,0.3953125,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"3117",498.23,0,0.783783783783784,0,49,0.773809523809524,0,0.545454545454545,0,0,0.197672199961839,0.191836734693878,37,326,0.0555555555555556,0.0204081632653061,0.55026455026455,0.189263676869134,0.433125,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"3118",337.26,0.330188679245283,0.0540540540540541,0.0526315789473684,94,0.333333333333333,0,0.2,0,0.0754716981132075,0.216561724861668,0.187755102040816,34,54,0.111111111111111,0.102040816326531,0.534391534391534,0.1988332746398,0.4896875,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
"3119",29.46,0.283018867924528,0.108108108108108,0.0526315789473684,64,0.0714285714285714,0,0.0363636363636364,0,0.0188679245283019,0.280671627551994,0.179591836734694,42,331,0.0925925925925926,0.0204081632653061,0.523809523809524,0.157416055488356,0.3871875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"3120",5611.37,0,0.0810810810810811,0,59,0.380952380952381,0,0.272727272727273,0,0.0754716981132075,0.489982827704637,0.410204081632653,3,521,0.0740740740740741,0.0816326530612245,0.645502645502645,0.445728897122996,0.6546875,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"3121",1236,0,0.027027027027027,0.0526315789473684,64,0.30952380952381,0,0.236363636363636,0,0.0566037735849057,0.294409463842778,0.312244897959184,2,109,0.0740740740740741,0.0408163265306122,0.682539682539683,0.278758555220407,0.503125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3122",343.91,0.0660377358490565,0.135135135135135,0.0526315789473684,54,0.19047619047619,0.369565217391304,0.136363636363636,0.144144144144144,0.207547169811321,0.329326464415188,0.173469387755102,28,512,0.203703703703704,0.142857142857143,0.354497354497354,0.187158365359587,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
"3123",75.88,0,0.378378378378378,0,59,0.380952380952381,0,0.290909090909091,0,0.113207547169811,0.179164281625644,0.118367346938776,48,531,0.166666666666667,0.102040816326531,0.433862433862434,0.0916537796083355,0.3203125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3124",3288.46,0,0.162162162162162,0.0526315789473684,63,0.25,0.434782608695652,0.127272727272727,0.189189189189189,0.0566037735849057,0.138141576035108,0.118367346938776,37,495,0.185185185185185,0.0816326530612245,0.433862433862434,0.079787478372709,0.2640625,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"3125",1972.89,0,0.027027027027027,0.0526315789473684,40,0.523809523809524,0,0.390909090909091,0,0.0188679245283019,0.394771990078229,0.210204081632653,48,290,0.0740740740740741,0,0.354497354497354,0.166878473763991,0.534375,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"3126",809.87,0,0.324324324324324,0.105263157894737,78,0.285714285714286,0.521739130434783,0.218181818181818,0.252252252252252,0.226415094339623,0.299561152451822,0.171428571428571,33,504,0.240740740740741,0.244897959183673,0.523809523809524,0.14722634778215,0.431875,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"3127",1177.99,0,0.72972972972973,0.157894736842105,93,0.797619047619048,0,0.290909090909091,0,0.226415094339623,0.178401068498378,0.118367346938776,7,446,0.259259259259259,0.244897959183673,0.46031746031746,0.0755615439971827,0.28125,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"3128",43.92,0,0.108108108108108,0,94,0.714285714285714,0.858695652173913,0.436363636363636,0.333333333333333,0.245283018867925,0.221713413470712,0.148979591836735,34,32,0.314814814814815,0.285714285714286,0.486772486772487,0.120730045474729,0.33125,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
"3129",559.79,0.113207547169811,0.297297297297297,0.0526315789473684,66,0.416666666666667,0.478260869565217,0.2,0.117117117117117,0.0754716981132075,0.157031100934936,0.138775510204082,14,234,0.0925925925925926,0.0612244897959184,0.35978835978836,0.108113487773882,0.415625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"3130",141.39,0,0.27027027027027,0.157894736842105,63,0.630952380952381,0,0.436363636363636,0,0.188679245283019,0.138141576035108,0.0857142857142857,37,201,0.203703703703704,0.204081632653061,0.380952380952381,0.0847789805698887,0.278125,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"3131",513,0,0.756756756756757,0.0526315789473684,72,0.607142857142857,0,0.445454545454545,0,0.0566037735849057,0.298797939324556,0.13265306122449,28,102,0.111111111111111,0,0.433862433862434,0.168593345684494,0.390625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"3132",490.58,0,0.027027027027027,0.0526315789473684,33,0.333333333333333,0.521739130434783,0.254545454545455,0.261261261261261,0.113207547169811,0.431215416905171,0.3,21,196,0.166666666666667,0.102040816326531,0.497354497354497,0.358377608672352,0.593125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"3133",103.61,0,0.216216216216216,0.0526315789473684,59,0.369047619047619,0,0.281818181818182,0,0.0943396226415094,0.197672199961839,0.13265306122449,37,319,0.12962962962963,0.102040816326531,0.380952380952381,0.118065869455375,0.3328125,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
